lic_ticker,lic_name,calendar_year,month,year,month_year,eom_date,sp_gf,sp_mi,share_price,pre_tax_nta,post_tax_nta,sp_vs_pre_tax_nta,sp_vs_post_tax_nta,lic_id
AUI,Australian United Investment Company Limited,2018,February,2018,Feb-18,28-Feb-18,$8.64,$8.64,$8.64,$8.86,$7.63,-2.50%,13.20%,
AUI,Australian United Investment Company Limited,2018,March,2018,Mar-18,29-Mar-18,$8.26,$8.26,$8.26,$8.50,$7.40,-2.80%,11.60%,
AUI,Australian United Investment Company Limited,2018,April,2018,Apr-18,30-Apr-18,$8.56,$8.56,$8.56,$8.81,$7.61,-2.80%,12.50%,
AUI,Australian United Investment Company Limited,2018,May,2018,May-18,31-May-18,$8.41,$8.41,$8.41,$8.93,$7.72,-5.80%,8.90%,
AUI,Australian United Investment Company Limited,2018,June,2018,Jun-18,29-Jun-18,$8.65,$8.65,$8.65,$9.21,$7.91,-6.10%,9.40%,
AUI,Australian United Investment Company Limited,2018,July,2019,Jul-18,31-Jul-18,$8.76,$8.76,$8.76,$9.36,$8.01,-6.40%,9.40%,
AUI,Australian United Investment Company Limited,2018,August,2019,Aug-18,31-Aug-18,$8.99,$8.99,$8.99,$9.35,$7.97,-3.90%,12.80%,
AUI,Australian United Investment Company Limited,2018,September,2019,Sep-18,28-Sep-18,$8.50,$8.50,$8.50,$9.23,$7.91,-7.90%,7.50%,
AUI,Australian United Investment Company Limited,2018,October,2019,Oct-18,31-Oct-18,$8.33,$8.33,$8.33,$8.67,$7.52,-3.90%,10.80%,
AUI,Australian United Investment Company Limited,2018,November,2019,Nov-18,30-Nov-18,$8.22,$8.22,$8.22,$8.45,$7.38,-2.70%,11.40%,
AUI,Australian United Investment Company Limited,2018,December,2019,Dec-18,31-Dec-18,,$7.95,$7.95,$8.44,$7.37,-5.80%,7.90%,
AUI,Australian United Investment Company Limited,2019,January,2019,Jan-19,31-Jan-19,$8.45,$8.45,$8.45,$8.68,$7.55,-2.60%,11.90%,
AUI,Australian United Investment Company Limited,2019,February,2019,Feb-19,28-Feb-19,$8.35,$8.35,$8.35,$9.13,$7.84,-8.50%,6.50%,
AUI,Australian United Investment Company Limited,2019,March,2019,Mar-19,29-Mar-19,$8.40,$8.40,$8.40,$9.13,$7.86,-8.00%,6.90%,
AUI,Australian United Investment Company Limited,2019,April,2019,Apr-19,30-Apr-19,$8.49,$8.49,$8.49,$9.30,$7.98,-8.70%,6.40%,
AUI,Australian United Investment Company Limited,2019,May,2019,May-19,31-May-19,$9.00,$9.00,$9.00,$9.57,$8.19,-6.00%,9.90%,
AUI,Australian United Investment Company Limited,2019,June,2019,Jun-19,28-Jun-19,$9.08,$9.08,$9.08,$9.85,$8.38,-7.80%,8.40%,
AUI,Australian United Investment Company Limited,2019,July,2020,Jul-19,31-Jul-19,$9.48,$9.48,$9.48,$10.09,$8.55,-6.00%,10.90%,
AUI,Australian United Investment Company Limited,2019,August,2020,Aug-19,30-Aug-19,$9.36,$9.36,$9.36,$9.68,$8.23,-3.30%,13.70%,
AUI,Australian United Investment Company Limited,2019,September,2020,Sep-19,30-Sep-19,$9.30,$9.30,$9.30,$9.92,$8.41,-6.20%,10.60%,
AUI,Australian United Investment Company Limited,2019,October,2020,Oct-19,31-Oct-19,$9.56,$9.56,$9.56,$9.94,$8.43,-3.80%,13.40%,
AUI,Australian United Investment Company Limited,2019,November,2020,Nov-19,29-Nov-19,$9.88,$9.88,$9.88,$10.24,$8.66,-3.50%,14.10%,
AUI,Australian United Investment Company Limited,2019,December,2020,Dec-19,31-Dec-19,$9.95,$9.95,$9.95,$10.09,$8.55,-1.40%,16.40%,
AUI,Australian United Investment Company Limited,2020,January,2020,Jan-20,31-Jan-20,$10.21,$10.21,$10.21,$10.58,$8.89,-3.50%,14.80%,
AUI,Australian United Investment Company Limited,2020,February,2020,Feb-20,28-Feb-20,$9.20,$9.20,$9.20,$9.62,$8.19,-4.40%,12.30%,
AUI,Australian United Investment Company Limited,2020,March,2020,Mar-20,31-Mar-20,$7.41,$7.41,$7.41,$7.48,$6.71,-0.90%,10.40%,
AUI,Australian United Investment Company Limited,2020,April,2020,Apr-20,30-Apr-20,$7.63,$7.63,$7.63,$8.14,$7.18,-6.30%,6.30%,
AUI,Australian United Investment Company Limited,2020,May,2020,May-20,29-May-20,$7.95,$7.95,$7.95,$8.34,$7.32,-4.70%,8.60%,
AUI,Australian United Investment Company Limited,2020,June,2020,Jun-20,30-Jun-20,$8.05,$8.05,$8.05,$8.59,$7.49,-6.30%,7.50%,
AUI,Australian United Investment Company Limited,2020,July,2021,Jul-20,30-Jul-20,$8.20,$8.20,$8.20,$8.46,$7.40,-3.10%,10.80%,
AUI,Australian United Investment Company Limited,2020,August,2021,Aug-20,31-Aug-20,$8.55,$8.55,$8.55,$8.45,$7.35,1.20%,16.30%,
AUI,Australian United Investment Company Limited,2020,September,2021,Sep-20,30-Sep-20,$7.98,$7.98,$7.98,$8.18,$7.18,-2.40%,11.10%,
AUI,Australian United Investment Company Limited,2020,October,2021,Oct-20,30-Oct-20,$8.02,$8.02,$8.02,$8.29,$7.26,-3.30%,10.50%,
AUI,Australian United Investment Company Limited,2020,November,2021,Nov-20,30-Nov-20,$8.83,$8.83,$8.83,$9.35,$8.00,-5.60%,10.40%,
AUI,Australian United Investment Company Limited,2020,December,2021,Dec-20,31-Dec-20,$9.14,$9.14,$9.14,$9.46,$8.08,-3.40%,13.10%,
AUI,Australian United Investment Company Limited,2021,January,2021,Jan-21,29-Jan-21,$9.19,$9.19,$9.19,$9.46,$8.08,-2.90%,13.70%,
AUI,Australian United Investment Company Limited,2021,February,2021,Feb-21,26-Feb-21,$8.82,$8.82,$8.82,$9.40,$8.00,-6.20%,10.30%,
AUI,Australian United Investment Company Limited,2021,March,2021,Mar-21,31-Mar-21,$8.88,$8.88,$8.88,$9.67,$8.21,-8.20%,8.20%,
AUI,Australian United Investment Company Limited,2021,April,2021,Apr-21,30-Apr-21,$9.36,$9.36,$9.36,$9.91,$8.38,-5.50%,11.70%,
AUI,Australian United Investment Company Limited,2021,May,2021,May-21,31-May-21,$9.52,$9.52,$9.52,$10.17,$8.57,-6.40%,11.10%,
AUI,Australian United Investment Company Limited,2021,June,2021,Jun-21,30-Jun-21,$10.16,$10.16,$10.16,$10.46,$8.77,-2.90%,15.80%,
AUI,Australian United Investment Company Limited,2021,July,2022,Jul-21,30-Jul-21,$10.18,$10.18,$10.18,$10.62,$8.89,-4.10%,14.50%,
AUI,Australian United Investment Company Limited,2021,August,2022,Aug-21,31-Aug-21,$10.30,$10.30,$10.30,$10.63,$8.86,-3.10%,16.30%,
AUI,Australian United Investment Company Limited,2021,September,2022,Sep-21,30-Sep-21,$9.80,$9.80,$9.80,$10.43,$8.75,-6.00%,12.00%,
AUI,Australian United Investment Company Limited,2021,October,2022,Oct-21,29-Oct-21,$10.04,$10.04,$10.04,$10.32,$8.68,-2.70%,15.70%,
AUI,Australian United Investment Company Limited,2021,November,2022,Nov-21,30-Nov-21,$9.74,$9.74,$9.74,$10.21,$8.60,-4.60%,13.30%,
AUI,Australian United Investment Company Limited,2021,December,2022,Dec-21,31-Dec-21,$9.85,$9.85,$9.85,$10.49,$8.81,-6.10%,11.80%,
AUI,Australian United Investment Company Limited,2022,January,2022,Jan-22,31-Jan-22,$9.65,$9.65,$9.65,$9.94,$8.42,-2.90%,14.60%,
AUI,Australian United Investment Company Limited,2022,February,2022,Feb-22,28-Feb-22,$9.37,$9.37,$9.37,$10.02,$8.46,-6.50%,10.80%,
AUI,Australian United Investment Company Limited,2022,March,2022,Mar-22,31-Mar-22,$10.04,$10.04,$10.04,$10.71,$8.96,-6.30%,12.10%,
AUI,Australian United Investment Company Limited,2022,April,2022,Apr-22,29-Apr-22,$10.15,$10.15,$10.15,$10.68,$8.94,-5.00%,13.50%,
AUI,Australian United Investment Company Limited,2022,May,2022,May-22,31-May-22,$9.77,$9.77,$9.77,$10.46,$8.83,-6.60%,10.60%,
AUI,Australian United Investment Company Limited,2022,June,2022,Jun-22,30-Jun-22,$9.38,$9.38,$9.38,$9.70,$8.31,-3.30%,12.90%,
AUI,Australian United Investment Company Limited,2022,July,2023,Jul-22,29-Jul-22,$9.78,$9.78,$9.78,$10.21,$8.67,-4.20%,12.80%,
AUI,Australian United Investment Company Limited,2022,August,2023,Aug-22,31-Aug-22,$9.49,$9.49,$9.49,$10.09,$8.55,-5.90%,11.00%,
AUI,Australian United Investment Company Limited,2022,September,2023,Sep-22,30-Sep-22,$9.44,$9.44,$9.44,$9.30,$8.03,1.50%,17.60%,
AUI,Australian United Investment Company Limited,2022,October,2023,Oct-22,31-Oct-22,$9.24,$9.24,$9.24,$9.96,$8.50,-7.20%,8.70%,
AUI,Australian United Investment Company Limited,2022,November,2023,Nov-22,30-Nov-22,$9.70,$9.70,$9.70,$10.71,$9.03,-9.40%,7.40%,
AUI,Australian United Investment Company Limited,2022,December,2023,Dec-22,30-Dec-22,$9.54,$9.54,$9.54,$10.30,$8.75,-7.40%,9.00%,
AUI,Australian United Investment Company Limited,2023,January,2023,Jan-23,31-Jan-23,$10.31,$10.31,$10.31,$10.98,$9.22,-6.10%,11.80%,
AUI,Australian United Investment Company Limited,2023,February,2023,Feb-23,28-Feb-23,$9.81,$9.81,$9.81,$10.56,$8.90,-7.10%,10.20%,
AUI,Australian United Investment Company Limited,2023,March,2023,Mar-23,31-Mar-23,$9.55,$9.55,$9.55,$10.57,$8.94,-9.60%,6.80%,
AUI,Australian United Investment Company Limited,2023,April,2023,Apr-23,28-Apr-23,$9.84,$9.84,$9.84,$10.76,$9.07,-8.60%,8.50%,
AUI,Australian United Investment Company Limited,2023,May,2023,May-23,31-May-23,$9.71,$9.71,$9.71,$10.51,$8.90,-7.60%,9.10%,
AUI,Australian United Investment Company Limited,2023,June,2023,Jun-23,30-Jun-23,$9.79,$9.79,$9.79,$10.63,$8.99,-7.90%,8.90%,
AUI,Australian United Investment Company Limited,2023,July,2024,Jul-23,31-Jul-23,$9.97,$9.97,$9.97,$10.96,$9.22,-9.00%,8.10%,
AUI,Australian United Investment Company Limited,2023,August,2024,Aug-23,31-Aug-23,$9.59,$9.59,$9.59,$10.64,$8.96,-9.90%,7.00%,
DUI,Diversified United Investment Limited,2014,January,2014,Jan-14,31-Jan-14,,$3.45,$3.45,$3.63,$3.15,-5.00%,9.50%,
DUI,Diversified United Investment Limited,2014,February,2014,Feb-14,28-Feb-14,$3.35,$3.45,$3.45,$3.74,$3.22,-7.80%,7.10%,
DUI,Diversified United Investment Limited,2014,March,2014,Mar-14,31-Mar-14,$3.45,$3.55,$3.55,$3.76,$3.24,-5.60%,9.60%,
DUI,Diversified United Investment Limited,2014,April,2014,Apr-14,30-Apr-14,$3.47,$3.57,$3.57,$3.82,$3.28,-6.50%,8.80%,
DUI,Diversified United Investment Limited,2014,May,2014,May-14,30-May-14,$3.47,$3.57,$3.57,$3.85,$3.31,-7.30%,7.90%,
DUI,Diversified United Investment Limited,2014,June,2014,Jun-14,30-Jun-14,$3.50,$3.60,$3.60,$3.79,$3.27,-5.00%,10.10%,
DUI,Diversified United Investment Limited,2014,July,2015,Jul-14,31-Jul-14,$3.65,$3.75,$3.75,$3.96,$3.39,-5.30%,10.60%,
DUI,Diversified United Investment Limited,2014,August,2015,Aug-14,29-Aug-14,$3.85,$3.96,$3.96,$3.91,$3.34,1.30%,18.60%,
DUI,Diversified United Investment Limited,2014,September,2015,Sep-14,30-Sep-14,$3.41,$3.51,$3.51,$3.70,$3.20,-5.10%,9.70%,
DUI,Diversified United Investment Limited,2014,October,2015,Oct-14,31-Oct-14,$3.48,$3.48,$3.48,$3.86,$3.31,-9.80%,5.10%,
DUI,Diversified United Investment Limited,2014,November,2015,Nov-14,28-Nov-14,$3.38,$3.38,$3.38,$3.60,$3.18,-6.10%,6.30%,
DUI,Diversified United Investment Limited,2014,December,2015,Dec-14,31-Dec-14,$3.40,$3.40,$3.40,$3.68,$3.24,-7.60%,4.90%,
DUI,Diversified United Investment Limited,2015,January,2015,Jan-15,30-Jan-15,$3.47,$3.47,$3.47,$3.75,$3.29,-7.50%,5.50%,
DUI,Diversified United Investment Limited,2015,February,2015,Feb-15,27-Feb-15,$3.67,$3.67,$3.67,$3.97,$3.43,-7.60%,7.00%,
DUI,Diversified United Investment Limited,2015,March,2015,Mar-15,31-Mar-15,$3.64,$3.64,$3.64,$3.96,$3.44,-8.10%,5.80%,
DUI,Diversified United Investment Limited,2015,April,2015,Apr-15,30-Apr-15,$3.66,$3.66,$3.66,$3.90,$3.39,-6.20%,8.00%,
DUI,Diversified United Investment Limited,2015,May,2015,May-15,29-May-15,$3.61,$3.61,$3.61,$3.90,$3.40,-7.40%,6.20%,
DUI,Diversified United Investment Limited,2015,June,2015,Jun-15,30-Jun-15,$3.51,$3.51,$3.51,$3.68,$3.24,-4.60%,8.30%,
DUI,Diversified United Investment Limited,2015,July,2016,Jul-15,31-Jul-15,$3.64,$3.64,$3.64,$3.87,$3.38,-5.90%,7.70%,
DUI,Diversified United Investment Limited,2015,August,2016,Aug-15,31-Aug-15,$3.52,$3.52,$3.52,$3.50,$3.11,0.60%,13.20%,
DUI,Diversified United Investment Limited,2015,September,2016,Sep-15,30-Sep-15,$3.28,$3.28,$3.28,$3.40,$3.04,-3.50%,7.90%,
DUI,Diversified United Investment Limited,2015,October,2016,Oct-15,30-Oct-15,$3.42,$3.42,$3.42,$3.56,$3.16,-3.90%,8.20%,
DUI,Diversified United Investment Limited,2015,November,2016,Nov-15,30-Nov-15,$3.34,$3.34,$3.34,$3.57,$3.17,-6.40%,5.40%,
DUI,Diversified United Investment Limited,2015,December,2016,Dec-15,31-Dec-15,$3.41,$3.41,$3.41,$3.59,$3.18,-5.00%,7.20%,
DUI,Diversified United Investment Limited,2016,January,2016,Jan-16,29-Jan-16,$3.29,$3.29,$3.29,$3.38,$3.04,-2.70%,8.20%,
DUI,Diversified United Investment Limited,2016,February,2016,Feb-16,29-Feb-16,$3.13,$3.13,$3.13,$3.24,$2.93,-3.40%,6.80%,
DUI,Diversified United Investment Limited,2016,March,2016,Mar-16,31-Mar-16,$3.21,$3.21,$3.21,$3.40,$3.05,-5.60%,5.20%,
DUI,Diversified United Investment Limited,2016,April,2016,Apr-16,29-Apr-16,$3.29,$3.29,$3.29,$3.55,$3.15,-7.30%,4.40%,
DUI,Diversified United Investment Limited,2016,May,2016,May-16,31-May-16,$3.35,$3.35,$3.35,$3.65,$3.23,-8.20%,3.70%,
DUI,Diversified United Investment Limited,2016,June,2016,Jun-16,30-Jun-16,$3.27,$3.27,$3.27,$3.53,$3.14,-7.40%,4.10%,
DUI,Diversified United Investment Limited,2016,July,2017,Jul-16,29-Jul-16,$3.51,$3.51,$3.51,$3.74,$3.29,-6.10%,6.70%,
DUI,Diversified United Investment Limited,2016,August,2017,Aug-16,31-Aug-16,$3.49,$3.49,$3.49,$3.59,$3.17,-2.80%,10.10%,
DUI,Diversified United Investment Limited,2016,September,2017,Sep-16,30-Sep-16,$3.29,$3.29,$3.29,$3.61,$3.19,-8.90%,3.10%,
DUI,Diversified United Investment Limited,2016,October,2017,Oct-16,31-Oct-16,$3.28,$3.28,$3.28,$3.53,$3.14,-7.10%,4.50%,
DUI,Diversified United Investment Limited,2016,November,2017,Nov-16,30-Nov-16,$3.32,$3.32,$3.32,$3.65,$3.23,-9.00%,2.80%,
DUI,Diversified United Investment Limited,2016,December,2017,Dec-16,30-Dec-16,$3.51,$3.51,$3.51,$3.82,$3.35,-8.10%,4.80%,
DUI,Diversified United Investment Limited,2017,January,2017,Jan-17,31-Jan-17,$3.52,$3.52,$3.52,$3.81,$3.34,-7.60%,5.40%,
DUI,Diversified United Investment Limited,2017,February,2017,Feb-17,28-Feb-17,$3.59,$3.59,$3.59,$3.87,$3.37,-7.20%,6.50%,
DUI,Diversified United Investment Limited,2017,March,2017,Mar-17,31-Mar-17,$3.65,$3.65,$3.65,$4.03,$3.49,-9.40%,4.60%,
DUI,Diversified United Investment Limited,2017,April,2017,Apr-17,28-Apr-17,$3.84,$3.84,$3.84,$4.12,$3.55,-6.80%,8.20%,
DUI,Diversified United Investment Limited,2017,May,2017,May-17,31-May-17,$3.70,$3.70,$3.70,$4.00,$3.47,-7.50%,6.60%,
DUI,Diversified United Investment Limited,2017,June,2017,Jun-17,30-Jun-17,$3.72,$3.72,$3.72,$4.00,$3.47,-7.00%,7.20%,
DUI,Diversified United Investment Limited,2017,July,2018,Jul-17,31-Jul-17,$3.80,$3.80,$3.80,$3.98,$3.46,-4.50%,9.80%,
DUI,Diversified United Investment Limited,2017,August,2018,Aug-17,31-Aug-17,$3.72,$3.72,$3.72,$3.93,$3.41,-5.30%,9.10%,
DUI,Diversified United Investment Limited,2017,September,2018,Sep-17,29-Sep-17,$3.82,$3.82,$3.82,$3.95,$3.43,-3.30%,11.40%,
DUI,Diversified United Investment Limited,2017,October,2018,Oct-17,31-Oct-17,$3.88,$3.88,$3.88,$4.09,$3.53,-5.10%,9.90%,
DUI,Diversified United Investment Limited,2017,November,2018,Nov-17,30-Nov-17,$3.97,$3.97,$3.97,$4.16,$3.59,-4.60%,10.60%,
DUI,Diversified United Investment Limited,2017,December,2018,Dec-17,29-Dec-17,$4.04,$4.04,$4.04,$4.23,$3.63,-4.50%,11.30%,
DUI,Diversified United Investment Limited,2018,January,2018,Jan-18,31-Jan-18,$4.16,$4.16,$4.16,$4.22,$3.63,-1.40%,14.60%,
DUI,Diversified United Investment Limited,2018,February,2018,Feb-18,28-Feb-18,$4.10,$4.10,$4.10,$4.20,$3.60,-2.40%,13.90%,
DUI,Diversified United Investment Limited,2018,March,2018,Mar-18,29-Mar-18,$3.98,$3.98,$3.98,$4.05,$3.50,-1.70%,13.70%,
DUI,Diversified United Investment Limited,2018,April,2018,Apr-18,30-Apr-18,$3.95,$3.95,$3.95,$4.22,$3.62,-6.40%,9.10%,
DUI,Diversified United Investment Limited,2018,May,2018,May-18,31-May-18,$4.03,$4.03,$4.03,$4.31,$3.69,-6.50%,9.20%,
DUI,Diversified United Investment Limited,2018,June,2018,Jun-18,29-Jun-18,$4.10,$4.10,$4.10,$4.46,$3.80,-8.10%,7.90%,
DUI,Diversified United Investment Limited,2018,July,2019,Jul-18,31-Jul-18,$4.18,$4.18,$4.18,$4.52,$3.85,-7.50%,8.60%,
DUI,Diversified United Investment Limited,2018,August,2019,Aug-18,31-Aug-18,$4.38,$4.38,$4.38,$4.56,$3.86,-3.90%,13.50%,
DUI,Diversified United Investment Limited,2018,September,2019,Sep-18,28-Sep-18,$4.14,$4.14,$4.14,$4.49,$3.81,-7.80%,8.70%,
DUI,Diversified United Investment Limited,2018,October,2019,Oct-18,31-Oct-18,$4.01,$4.01,$4.01,$4.22,$3.62,-5.00%,10.80%,
DUI,Diversified United Investment Limited,2018,November,2019,Nov-18,30-Nov-18,$3.98,$3.98,$3.98,$4.11,$3.55,-3.20%,12.10%,
DUI,Diversified United Investment Limited,2018,December,2019,Dec-18,31-Dec-18,$3.85,$3.85,$3.85,$4.10,$3.55,-6.10%,8.50%,
DUI,Diversified United Investment Limited,2019,January,2019,Jan-19,31-Jan-19,$4.12,$4.12,$4.12,$4.23,$3.64,-2.60%,13.20%,
DUI,Diversified United Investment Limited,2019,February,2019,Feb-19,28-Feb-19,$4.03,$4.03,$4.03,$4.45,$3.78,-9.40%,6.60%,
DUI,Diversified United Investment Limited,2019,March,2019,Mar-19,29-Mar-19,$4.08,$4.08,$4.08,$4.47,$3.80,-8.70%,7.40%,
DUI,Diversified United Investment Limited,2019,April,2019,Apr-19,30-Apr-19,$4.13,$4.13,$4.13,$4.55,$3.87,-9.20%,6.70%,
DUI,Diversified United Investment Limited,2019,May,2019,May-19,31-May-19,$4.45,$4.45,$4.45,$4.63,$3.93,-3.90%,13.20%,
DUI,Diversified United Investment Limited,2019,June,2019,Jun-19,28-Jun-19,$4.36,$4.36,$4.36,$4.82,$4.06,-9.50%,7.40%,
DUI,Diversified United Investment Limited,2019,July,2020,Jul-19,31-Jul-19,$4.64,$4.64,$4.64,$4.95,$4.15,-6.30%,11.80%,
DUI,Diversified United Investment Limited,2019,August,2020,Aug-19,30-Aug-19,$4.61,$4.61,$4.61,$4.79,$4.02,-3.80%,14.70%,
DUI,Diversified United Investment Limited,2019,September,2020,Sep-19,30-Sep-19,$4.68,$4.68,$4.68,$4.85,$4.07,-3.50%,15.00%,
DUI,Diversified United Investment Limited,2019,October,2020,Oct-19,31-Oct-19,$4.72,$4.72,$4.72,$4.91,$4.11,-3.90%,14.80%,
DUI,Diversified United Investment Limited,2019,November,2020,Nov-19,29-Nov-19,$4.93,$4.93,$4.93,$5.10,$4.25,-3.30%,16.00%,
DUI,Diversified United Investment Limited,2019,December,2020,Dec-19,31-Dec-19,$4.98,$4.98,$4.98,$5.01,$4.19,-0.60%,18.90%,
DUI,Diversified United Investment Limited,2020,January,2020,Jan-20,31-Jan-20,$5.16,$5.16,$5.16,$5.30,$4.39,-2.60%,17.50%,
DUI,Diversified United Investment Limited,2020,February,2020,Feb-20,28-Feb-20,$4.76,$4.76,$4.76,$4.90,$4.10,-2.90%,16.10%,
DUI,Diversified United Investment Limited,2020,March,2020,Mar-20,31-Mar-20,$3.84,$3.84,$3.84,$3.97,$3.45,-3.30%,11.30%,
DUI,Diversified United Investment Limited,2020,April,2020,Apr-20,30-Apr-20,$4.22,$4.22,$4.22,$4.28,$3.67,-1.40%,15.00%,
DUI,Diversified United Investment Limited,2020,May,2020,May-20,29-May-20,$4.25,$4.25,$4.25,$4.34,$3.72,-2.10%,14.20%,
DUI,Diversified United Investment Limited,2020,June,2020,Jun-20,30-Jun-20,$4.23,$4.23,$4.23,$4.45,$3.79,-4.90%,11.60%,
DUI,Diversified United Investment Limited,2020,July,2021,Jul-20,30-Jul-20,$4.32,$4.32,$4.32,$4.39,$3.75,-1.60%,15.20%,
DUI,Diversified United Investment Limited,2020,August,2021,Aug-20,31-Aug-20,$4.39,$4.39,$4.39,$4.43,$3.76,-0.90%,16.80%,
DUI,Diversified United Investment Limited,2020,September,2021,Sep-20,30-Sep-20,$4.19,$4.19,$4.19,$4.34,$3.70,-3.50%,13.20%,
DUI,Diversified United Investment Limited,2020,October,2021,Oct-20,30-Oct-20,$4.22,$4.22,$4.22,$4.38,$3.73,-3.70%,13.10%,
DUI,Diversified United Investment Limited,2020,November,2021,Nov-20,30-Nov-20,$4.80,$4.80,$4.80,$4.82,$4.04,-0.40%,18.80%,
DUI,Diversified United Investment Limited,2020,December,2021,Dec-20,31-Dec-20,$4.81,$4.81,$4.81,$4.81,$4.04,0.00%,19.10%,
DUI,Diversified United Investment Limited,2021,January,2021,Jan-21,29-Jan-21,$4.79,$4.79,$4.79,$4.79,$4.02,0.00%,19.20%,
DUI,Diversified United Investment Limited,2021,February,2021,Feb-21,26-Feb-21,$4.60,$4.60,$4.60,$4.78,$3.99,-3.80%,15.30%,
DUI,Diversified United Investment Limited,2021,March,2021,Mar-21,31-Mar-21,$4.70,$4.70,$4.70,$4.93,$4.11,-4.70%,14.40%,
DUI,Diversified United Investment Limited,2021,April,2021,Apr-21,30-Apr-21,$4.71,$4.71,$4.71,$5.06,$4.20,-6.90%,12.10%,
DUI,Diversified United Investment Limited,2021,May,2021,May-21,31-May-21,$4.75,$4.75,$4.75,$5.21,$4.32,-8.80%,10.00%,
DUI,Diversified United Investment Limited,2021,June,2021,Jun-21,30-Jun-21,$5.19,$5.19,$5.19,$5.35,$4.41,-3.00%,17.70%,
DUI,Diversified United Investment Limited,2021,July,2022,Jul-21,30-Jul-21,$5.17,$5.17,$5.17,$5.44,$4.48,-5.00%,15.40%,
DUI,Diversified United Investment Limited,2021,August,2022,Aug-21,31-Aug-21,$5.38,$5.38,$5.38,$5.50,$4.50,-2.20%,19.60%,
DUI,Diversified United Investment Limited,2021,September,2022,Sep-21,30-Sep-21,$5.10,$5.10,$5.10,$5.42,$4.46,-5.90%,14.30%,
DUI,Diversified United Investment Limited,2021,October,2022,Oct-21,29-Oct-21,$5.21,$5.21,$5.21,$5.34,$4.40,-2.40%,18.40%,
DUI,Diversified United Investment Limited,2021,November,2022,Nov-21,30-Nov-21,$5.18,$5.18,$5.18,$5.34,$4.41,-3.00%,17.50%,
DUI,Diversified United Investment Limited,2021,December,2022,Dec-21,31-Dec-21,$5.18,$5.18,$5.18,$5.45,$4.49,-5.00%,15.40%,
DUI,Diversified United Investment Limited,2022,January,2022,Jan-22,31-Jan-22,$4.98,$4.98,$4.98,$5.15,$4.28,-3.30%,16.40%,
DUI,Diversified United Investment Limited,2022,February,2022,Feb-22,28-Feb-22,$4.90,$4.90,$4.90,$5.10,$4.24,-3.90%,15.60%,
DUI,Diversified United Investment Limited,2022,March,2022,Mar-22,31-Mar-22,$5.06,$5.06,$5.06,$5.39,$4.45,-6.10%,13.70%,
DUI,Diversified United Investment Limited,2022,April,2022,Apr-22,29-Apr-22,$5.00,$5.00,$5.00,$5.35,$4.42,-6.50%,13.10%,
DUI,Diversified United Investment Limited,2022,May,2022,May-22,31-May-22,$4.79,$4.79,$4.79,$5.25,$4.37,-8.80%,9.60%,
DUI,Diversified United Investment Limited,2022,June,2022,Jun-22,30-Jun-22,$4.60,$4.60,$4.60,$4.96,$4.17,-7.30%,10.30%,
DUI,Diversified United Investment Limited,2022,July,2023,Jul-22,29-Jul-22,$4.77,$4.77,$4.77,$5.21,$4.35,-8.40%,9.70%,
DUI,Diversified United Investment Limited,2022,August,2023,Aug-22,31-Aug-22,$4.81,$4.81,$4.81,$5.10,$4.25,-5.70%,13.20%,
DUI,Diversified United Investment Limited,2022,September,2023,Sep-22,30-Sep-22,$4.54,$4.54,$4.54,$4.78,$4.05,-5.00%,12.10%,
DUI,Diversified United Investment Limited,2022,October,2023,Oct-22,31-Oct-22,$4.67,$4.67,$4.67,$5.10,$4.27,-8.40%,9.40%,
DUI,Diversified United Investment Limited,2022,November,2023,Nov-22,30-Nov-22,$4.96,$4.96,$4.96,$5.41,$4.49,-8.30%,10.50%,
DUI,Diversified United Investment Limited,2022,December,2023,Dec-22,30-Dec-22,$4.83,$4.83,$4.83,$5.17,$4.33,-6.60%,11.50%,
DUI,Diversified United Investment Limited,2023,January,2023,Jan-23,31-Jan-23,$5.08,$5.08,$5.08,$5.45,$4.53,-6.80%,12.10%,
DUI,Diversified United Investment Limited,2023,February,2023,Feb-23,28-Feb-23,$4.95,$4.95,$4.95,$5.30,$4.40,-6.60%,12.50%,
DUI,Diversified United Investment Limited,2023,March,2023,Mar-23,31-Mar-23,$4.82,$4.82,$4.82,$5.30,$4.42,-9.10%,9.00%,
DUI,Diversified United Investment Limited,2023,April,2023,Apr-23,28-Apr-23,$4.97,$4.97,$4.97,$5.44,$4.52,-8.60%,10.00%,
DUI,Diversified United Investment Limited,2023,May,2023,May-23,31-May-23,$4.87,$4.87,$4.87,$5.35,$4.46,-9.00%,9.20%,
DUI,Diversified United Investment Limited,2023,June,2023,Jun-23,30-Jun-23,$4.92,$4.92,$4.92,$5.40,$4.50,-8.90%,9.30%,
DUI,Diversified United Investment Limited,2023,July,2024,Jul-23,31-Jul-23,$5.09,$5.09,$5.09,$5.53,$4.59,-8.00%,10.90%,
DUI,Diversified United Investment Limited,2023,August,2024,Aug-23,31-Aug-23,$4.77,$4.77,$4.77,$5.36,$4.45,-11.00%,7.20%,
CIN,Carlton Investments Limited,2014,January,2014,Jan-14,31-Jan-14,$25.50,$25.50,$25.50,$28.01,$23.93,-9.00%,6.60%,
CIN,Carlton Investments Limited,2014,February,2014,Feb-14,28-Feb-14,$25.60,$25.60,$25.60,$28.94,$24.62,-11.50%,4.00%,
