lic_ticker,lic_name,year,ordering_method,holding_type,holding_name,weight,sector,industry,size,headquartered,lic_id
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Westpac Banking Corp.,3.7,Financials,Banks,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Woolworths Group Ltd.,3.2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Amcor plc,2.6,Materials,Containers and Packaging,Large-Cap,Switzerland,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Mainfreight ltd.,2.6,Industrials,Transport & Logistics,Mid-Cap,New Zealand,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Rio Tinto Ltd.,2.4,Materials,General Mining,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Telstra Group Ltd.,2.3,Communication Services,Telecommunications Services,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,ANZ Group Holdings Ltd.,2.3,Financials,Banks,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Woodside Energy Group Ltd.,2.3,Energy,Oil: Crude Producers,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,James Hardie Industries plc,2.1,Materials,Building Materials: Other,Large-Cap,Ireland,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Coles Group Ltd.,2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,Goodman Group,1.9,Real Estate,Diversified REITs,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,CAR Group Ltd.,1.8,Communication Services,Consumer Digital Services,Large-Cap,Australia,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Holding,ResMed Inc.,1.8,Healthcare,Medical Equipment,Large-Cap,USA,
AFI,Australian Foundation Investment Company Limited,2022,Weight,Cash,Cash & Cash Equivalents,1.8,-,-,-,-,
ARG,Argo Investments Limited,2014,Weight,Holding,Westpac Banking Corp.,7.1,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,ANZ Group Holdings Ltd.,6.4,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,BHP Group Ltd.,5.9,Materials,General Mining,Mega-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Wesfarmers Ltd.,4.7,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Commonwealth Bank of Australia,4.5,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Telstra Group Ltd.,4.4,Communication Services,Telecommunications Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,National Australia Bank Ltd.,3.7,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Milton Corporation Limited,3.6,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Rio Tinto Ltd.,3,Materials,General Mining,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Woolworths Group Ltd.,3,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Macquarie Group Ltd.,2.9,Financials,Investment Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Australian United Investments Limited,2.8,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Origin Energy Ltd.,2,Utilities,Multi-Utilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,CSL Ltd.,1.5,Healthcare,Pharmaceuticals,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Woodside Energy Group Ltd.,1.4,Energy,Oil: Crude Producers,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Santos Ltd.,1.4,Energy,Oil: Crude Producers,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,AMP Limited,1.3,Financials,Financial Services,Mid-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Ramsay Health Care Ltd.,1.3,Healthcare,Health Care Facilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Computershare Ltd.,1.2,Industrials,Diversified Financial Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2014,Weight,Holding,Twenty-First Century Fox Inc,1.2,Communication Services,Media & Entertainment,Large-Cap,USA,
ARG,Argo Investments Limited,2014,Weight,Cash,Cash & Cash Equivalents,4,-,-,-,-,
ARG,Argo Investments Limited,2015,Weight,Holding,Westpac Banking Corp.,6.6,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,ANZ Group Holdings Ltd.,6.1,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Telstra Group Ltd.,5.2,Communication Services,Telecommunications Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Commonwealth Bank of Australia,5,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,BHP Group Ltd.,4.4,Materials,General Mining,Mega-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Wesfarmers Ltd.,4.2,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,National Australia Bank Ltd.,4,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Macquarie Group Ltd.,3.8,Financials,Investment Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Milton Corporation Limited,2.9,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Australian United Investments Limited,2.7,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Rio Tinto Ltd.,2.7,Materials,General Mining,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Woolworths Group Ltd.,2.2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,CSL Ltd.,1.8,Healthcare,Pharmaceuticals,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Origin Energy Ltd.,1.7,Utilities,Multi-Utilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Ramsay Health Care Ltd.,1.7,Healthcare,Health Care Facilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,APA Group,1.7,Utilities,Pipelines,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,AMP Limited,1.5,Financials,Financial Services,Mid-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Sydney Airport Holdings,1.4,Industrials,Airports,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Holding,Twenty-First Century Fox Inc,1.4,Communication Services,Media & Entertainment,Large-Cap,USA,
ARG,Argo Investments Limited,2015,Weight,Holding,QBE Insurance Group Ltd.,1.4,Financials,Property and Casualty Insurance,Large-Cap,Australia,
ARG,Argo Investments Limited,2015,Weight,Cash,Cash & Cash Equivalents,1.5,-,-,-,-,
ARG,Argo Investments Limited,2016,Weight,Holding,Westpac Banking Corp.,6.7,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Telstra Group Ltd.,4.9,Communication Services,Telecommunications Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Commonwealth Bank of Australia,4.9,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,ANZ Group Holdings Ltd.,4.9,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Wesfarmers Ltd.,4.5,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Macquarie Group Ltd.,3.5,Financials,Investment Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,BHP Group Ltd.,3.3,Materials,General Mining,Mega-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,National Australia Bank Ltd.,3.2,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Milton Corporation Limited,2.5,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,CSL Ltd.,2.4,Healthcare,Pharmaceuticals,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Australian United Investments Limited,2.4,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Rio Tinto Ltd.,2.4,Materials,General Mining,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Ramsay Health Care Ltd.,2.1,Healthcare,Health Care Facilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Sydney Airport Holdings,2.1,Industrials,Airports,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,APA Group,2,Utilities,Pipelines,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Woolworths Group Ltd.,1.8,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Amcor plc,1.5,Materials,Containers and Packaging,Large-Cap,Switzerland,
ARG,Argo Investments Limited,2016,Weight,Holding,AGL Energy Ltd.,1.5,Utilities,Multi-Utilities,Mid-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Transurban Group,1.4,Industrials,Transportation Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Holding,Brambles Ltd.,1.4,Industrials,Containers and Packaging,Large-Cap,Australia,
ARG,Argo Investments Limited,2016,Weight,Cash,Cash & Cash Equivalents,1.9,-,-,-,-,
ARG,Argo Investments Limited,2017,Weight,Holding,Westpac Banking Corp.,6.3,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,ANZ Group Holdings Ltd.,5.2,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Commonwealth Bank of Australia,4.9,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Wesfarmers Ltd.,4,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Macquarie Group Ltd.,4,Financials,Investment Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,BHP Group Ltd.,3.6,Materials,General Mining,Mega-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Telstra Group Ltd.,3.5,Communication Services,Telecommunications Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,National Australia Bank Ltd.,3.3,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,CSL Ltd.,2.8,Healthcare,Pharmaceuticals,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Rio Tinto Ltd.,2.8,Materials,General Mining,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Australian United Investments Limited,2.3,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Milton Corporation Limited,2.2,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Woolworths Group Ltd.,2,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Ramsay Health Care Ltd.,1.9,Healthcare,Health Care Facilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Sydney Airport Holdings,1.9,Industrials,Airports,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,APA Group,1.7,Utilities,Pipelines,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,AGL Energy Ltd.,1.7,Utilities,Multi-Utilities,Mid-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Amcor plc,1.5,Materials,Containers and Packaging,Large-Cap,Switzerland,
ARG,Argo Investments Limited,2017,Weight,Holding,Origin Energy Ltd.,1.4,Utilities,Multi-Utilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Holding,Sonic Healthcare Ltd.,1.3,Healthcare,Medical Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2017,Weight,Cash,Cash & Cash Equivalents,4.6,-,-,-,-,
ARG,Argo Investments Limited,2018,Weight,Holding,Westpac Banking Corp.,5.9,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Macquarie Group Ltd.,5.2,Financials,Investment Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,ANZ Group Holdings Ltd.,4.7,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,BHP Group Ltd.,4.6,Materials,General Mining,Mega-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Wesfarmers Ltd.,4.3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Commonwealth Bank of Australia,4,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,CSL Ltd.,3.7,Healthcare,Pharmaceuticals,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Rio Tinto Ltd.,3.2,Materials,General Mining,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,National Australia Bank Ltd.,2.8,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Australian United Investments Limited,2.1,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Telstra Group Ltd.,2.1,Communication Services,Telecommunications Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Origin Energy Ltd.,1.9,Utilities,Multi-Utilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,APA Group,1.8,Utilities,Pipelines,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Sydney Airport Holdings,1.8,Industrials,Airports,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Twenty-First Century Fox Inc,1.7,Communication Services,Media & Entertainment,Large-Cap,USA,
ARG,Argo Investments Limited,2018,Weight,Holding,Woolworths Group Ltd.,1.7,Consumer Staples,Food Retailers and Wholesalers,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Milton Corporation Limited,1.6,Financials,Listed Investment Company,-,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Ramsay Health Care Ltd.,1.6,Healthcare,Health Care Facilities,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Computershare Ltd.,1.5,Industrials,Diversified Financial Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2018,Weight,Holding,Aristocrat Leisure Ltd.,1.5,Consumer Discretionary,Casinos and Gambling,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Cash,Cash & Cash Equivalents,3.9,-,-,-,-,
ARG,Argo Investments Limited,2019,Weight,Holding,Westpac Banking Corp.,5.7,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,Macquarie Group Ltd.,5.2,Financials,Investment Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,BHP Group Ltd.,5.1,Materials,General Mining,Mega-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,ANZ Group Holdings Ltd.,4.6,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,Commonwealth Bank of Australia,4.3,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,CSL Ltd.,4,Healthcare,Pharmaceuticals,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,Rio Tinto Ltd.,3.6,Materials,General Mining,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,Wesfarmers Ltd.,3,Consumer Discretionary,Diversified Retailers,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,National Australia Bank Ltd.,2.8,Financials,Banks,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,Telstra Group Ltd.,2.8,Communication Services,Telecommunications Services,Large-Cap,Australia,
ARG,Argo Investments Limited,2019,Weight,Holding,Australian United Investments Limited,2.2,Financials,Listed Investment Company,-,Australia,
